contract_address,callstack,reentrancy,time_dependency,integer_underflow,integer_overflow,money_concurrency
0xb4e1161a2fa753afe235daf48177c4755b15f567,False,False,False,False,False,False
0xf70ebcb07593cb428ec7fcca91a5c28de25b4770,False,False,False,True,False,False
0x393325d16a6c9d80ce69a7517f8986f62f6d6329,False,False,False,False,False,False
0xcab2f396efa4e3882fb400aa664091ab4acaf241,False,False,False,False,False,False
0x3dffffc010d080f35887154454b5518023c7cd51,False,False,False,False,True,False
0x60fe0e33e8d1b1c657b9516eada2f0143b12c4be,False,True,False,False,False,True
0xcaf19d8192151cf0ae3b3cc0f229f4aef7cc17b8,False,False,False,False,True,False
0x7c8b63c4cf7a6009e06dc78d9a8352cd0541556f,False,False,True,False,False,True
0xa362e5bc203aea01c398b74aa6e36d144e96712f,False,False,False,False,True,False
0x9b3307e2509455e6fe9243fbf87b78acf1204ef2,False,True,False,False,False,True
0xef1ebecd5440b8e22136d2efea15ff4e7d62d541,False,False,False,True,True,True
0x40a29381315779640c11a4f56536757a73360c3f,False,False,False,False,True,False
0xa1dd128661d6f6b1ed2a47a1daeb93e17d5f0d34,False,False,False,False,False,False
0xde870a1069082fc59d3df858918b08ff677a6a85,False,False,False,False,False,False
0x5d41106d9088f968f6fdc376bec83451420c356f,False,False,False,False,True,False
0xcde377c279768eb2022d5d162400009548bacdb6,False,False,False,False,False,False
0xe24b54c5dad7bb4b2ddb3e906811d59bc95f4625,False,False,False,False,False,False
0x4ceda7906a5ed2179785cd3a40a69ee8bc99c466,False,False,False,False,False,False
0x43a267b59ae7b2c95a9b7282a3ece437d5f49e73,False,False,False,False,False,True
0x6a4ecd7a1aeb0929eaafdf0be77a91f600a49fae,False,False,False,False,False,False
0x62533b2690b8b786c5ada34534570acb88bdf997,False,False,False,False,False,False
0xd885feffca9eed0f30f67afb1ca2c22e4a4ce2b0,False,False,False,False,False,False
0x3b2ae76cb8103bdd657f802eb16ac995b3887e9f,False,False,False,False,False,False
0xfc8f40b87e3d014ca55969b0390eb6cd5db26c84,False,False,False,False,True,False
0x570515276291dbd46c19480503202c737886d655,False,False,False,False,False,False
0x6eee3497d91ed600646f4e31000329ef2e5d210e,False,False,False,False,True,False
0x227692a7607726313da5368252be883f720f6c53,False,False,True,False,False,False
0x08f503c5fe6c64e8b8d48a3ecc0fa1392f4eea3c,False,False,False,False,True,False
0x780a836afb14132cd42a9ddc4dc2c2313eecd08a,False,False,False,False,False,False
0x665642ea038c520b1d9477cc9063ad32c48d904c,False,False,False,True,True,False
0x69e0c4d192b811ca6b24783352aa0d26a3d4c3dd,False,True,False,False,True,True
0x6907d8389255a427b3ec45dd67a61e521a6a37ea,False,False,False,False,False,False
0x159f95587e98fc33d5a2db39540e6d0f4c4ef546,False,False,False,False,True,False
0x972e0522227c35c200e96d2276c5272b5f6c1c58,False,False,False,False,True,False
0x727800b0223ca62bbb44e45c747e8a9760fdb368,False,False,False,False,False,True
0x4c92474b1c86ba892931b134746382c55acd0821,False,False,False,False,False,True
0x450d10a0c61f2b007384128b626f28b757a75e49,False,False,False,False,False,False
0xdde80fd813f4ecd9707450f65c3ae31e3d4323e4,False,False,False,False,False,False
0xec6e684b03b2612609d3645d793cef28c02a60b2,False,False,False,False,False,False
0x623949bbd81742ce226e1f97292c33233d788297,False,False,False,False,False,False
0xc3e7601fb60b082ab4dca431088338808f9bb341,False,True,False,False,False,True
0x26b3f68f41f7ac4560f853e0e7e6978ec99010b1,False,False,False,False,False,False
0xeb1792520ded92838a69a55698f5a764884e1e9f,False,False,False,False,False,False
0xeddcb5ce6a717d00b9275244777b43f91e3ac76b,False,False,False,False,True,False
0xd59908d23a37381a314fd9b0fa9314028f50eaec,False,False,False,True,True,False
0x119cfa85c0afb0529df174fe11b4a21081aaca97,False,False,False,False,False,False
0x6c1da3caae658107c7a4a39348dadad82fa58839,False,False,False,False,True,False
0x76a985c49260a99fc0a194c3e82941de4ff65cdc,False,False,False,False,False,False
0x94ddaabeb88ae34253004eaf21e339582ea85631,False,True,False,False,False,True
0xf556eb074274b572a9e863c29840507affc9eba2,False,False,False,True,True,True
0x70b94a6ded1285bd15b11c2e2e0429543cd9cc2b,False,False,False,False,True,False
0xc96cb8fbfd22da4a0c6020ecdd8a23391ac1a5f6,False,True,False,False,False,True
0x5f2d33b3cfd9bf5031094de307e1d44654f5bb7c,False,False,False,False,False,False
0x3ad2391d651356c9179aa879783429aaf58f5ce6,False,False,False,True,False,False
0xc09e946af23c9ee4a9ef36a88da7a34d184372cc,False,False,False,False,True,False
0x0754bd25e90a50a639ba5cd216d29702124b5b3c,True,False,False,False,False,True
0xea002e15675c0f45ea37d51b113010186eac848d,False,False,False,True,False,False
0x895a34dae8558d4b4de3b414b8ebd6d274ea4de9,False,True,False,False,False,True
0x89beb544e5b723eb62dcf5f862e67df623de636a,False,True,False,False,False,True
0x05fd1a29c5043f668650e20fc00dcc5eae46d879,False,False,False,True,False,False
0x103c416afa628e78afb11a4c11131db1d3a5f607,False,True,False,False,False,True
0x1fb9ebec64069eac14da5e2577c0a579b678cd4b,False,False,False,True,True,False
0xb4e2d0074fe64e603df78aafdfb805b14b6b6110,False,False,False,True,False,False
0xf66ca56fc0cf7b5d9918349150026be80b327892,False,False,True,False,False,False
0x9feeddb64020c6ffd9c91f297d007c8e56f8e364,False,False,False,False,True,False
0xcb62af199e4093b0057c0fcc9bae8c618af5e512,False,False,False,False,False,False
0xaf1e0e859e499b888b6d0593228cef4d48d1c097,False,True,False,False,False,True
0x478f5422f2a69f255f0d6b432eeffa83fd5f17e7,False,False,False,False,False,False
0x6af37f51c8f524743f99dfa837d939b4c629409a,False,False,False,False,False,True
0x737c444cc56f17813ab260e965cb3ca0e8137973,False,False,False,False,False,False
0x7dcb72ad13f89a3e6a97943073b03e65935e976e,False,False,False,False,True,False
0x204c3e5296ab443707e5404a509aa5194e63b12a,False,False,False,False,False,False
0xd1d6ece1492e4a4fa2e2a94dc97bf74783ce596d,False,False,False,False,False,False
0x52514e3acaeb06cab050a69b025083082ebe5b54,False,False,False,True,True,False
0x3f22a823066262c3bb5ba94b96af76995664de70,False,False,False,False,False,False
0xbff1554245525f51ec8f7c39e732381db683deb2,False,False,False,True,False,False
0xec5e34963e2bbecff309d5581dbe1a21f428fb2b,False,False,True,True,True,True
0x8ca30dc0c82128e53dbda143f511e6bdfa42e997,False,False,False,False,False,False
0xd3fce45b282a348467d44d60ae23dc2a1e215703,False,False,False,True,True,False
0x11cff2c86a437c4fa78bde12ad906a71dd5776d6,False,False,False,False,False,False
0x1f99a08fbe89e1f32c9fcf00ef269718a374afee,False,False,False,False,False,False
0xb6cbff3bd7dc8cc69ef110d730b2ef1ff603183f,False,False,False,False,True,False
0x0fb2a272480e140d1a90de6b051cc877ae1d7d78,False,False,False,False,False,False
0x66a8cc4cddd86a3d6ac34f553dd250983fee3fd4,False,False,False,False,False,True
0x1688e49c6289a9317d5245f482893cd405e45cb1,False,False,False,True,False,True
0x634de83991d7f463d7eec040f6004173ca0adab2,False,False,False,True,True,False
0x10d0f308a6fa7a95c5731fe3a42170d09aebabb0,False,False,True,False,False,True
0x7d973235c53fadb2dd25982155a3e9c8526630fd,False,False,False,False,True,False
0xf7573ce7fbc01a84fb8d3e49f2f346e18c7bc22c,False,False,False,False,False,False
0xb3c3f9478f48d2c3a50f448aa07801bc6510b6b3,False,True,False,False,False,True
0xde48d2383bb63c57470b9e923c146261c1f362ae,False,False,False,False,True,False
0x1114cb441b5b4c424b7ff350910ed0f079768e19,False,False,False,False,True,False
0x175aed2e36f9dd195119c85dffab98b618cfc27a,False,False,False,False,True,False
0x2c8f8e36525883b37590b529d9f6f2a122b98041,False,True,False,False,False,True
0xef7a759f6f3b991100d99e3831d455310820c1a3,False,False,False,False,False,False
0xbab7eade4e05efc381c17c004b5a510a53dfe59d,False,False,False,False,False,False
0x3bbf4836bc1d37a1e32fd0b3961fcefbeab21534,False,True,False,False,False,True
0x7c1f740130c43034db3ccdb14d33ceacb2b8cd9d,False,False,False,False,True,False
0xe1cda5cc23cc418d9c6bd44140b13f9c8b680c7b,False,False,False,False,False,False
0x3685588618ac002d50a691f133655cb4414dd467,False,False,False,False,False,False
0x3b0b8169ac9a0c7c8477fe17aae6c5bbc89a11bc,False,False,False,False,True,False
0x55b6a2dba151c6dc35fcb2f842778259f5027a24,False,False,False,False,False,False
0x7e612763296bc00d53920c0a72d76878d7247ed9,False,False,False,False,False,False
0x7867c99779813a63392a7a728dcddee56b3a0ca2,False,False,False,False,False,False
0x28446140b3f04a06f2420969a5c3a2c01d21af92,False,False,False,False,False,False
0x9497043f4cd9450867479f3fd873d80d9321094c,True,False,True,False,False,True
0xaad524a3ef60bcbacf5c8b241e36a69b4b755429,False,True,False,False,False,True
0x1bfdb56af1778d1ff78fe3fc7c1b7e846f44d109,False,False,False,True,False,False
0x47182df37ddab810180c8cfb9cf772e0b87d8d7e,False,False,False,False,True,True
0x7775f36945469367caffb8766f0910391c116995,False,False,False,False,True,False
0xc956b07253328eceea2d276332fdc1beedc592c9,False,False,False,False,False,False
0x591dbdacba09c62a607009786f8f324a86f95401,False,False,False,False,False,False
0x4d13cbe7699b603fa93b433716cba57365fe391e,False,False,False,False,False,False
0x7df96a818fba84be4629ea99a5c6cdb4647cfa64,False,False,False,False,False,False
0xb67a5b0f3f849cad9155d989746ea1505ef6467d,False,False,False,False,False,False
0xcca1720d268dc4a4de43197e13d5a9d8fe8d12b5,False,False,False,False,False,False
0x8682e75cc45eda339050e2a07b30287366d3e472,False,True,False,False,False,True
0x49b3b3bccb565bfef944d15c1a798b3eca531ee6,False,False,False,False,False,False
0x3b329319dcb7d94073088ae3ca4cab56a3803349,False,False,False,False,False,False
0xf76416cabfcd748582d0f5e60d1fbd1369f20715,False,True,False,False,False,True
0xa35f8fa00b32b9e9ce047b2e056d435ba47a15a4,False,False,False,False,False,True
0xe22df48f44c0bd6ec988df62a38f497a3737e4b5,False,False,False,False,False,False
0x414f3cd537095107896e5e8d98ff38f201a60a37,False,False,False,False,False,True
0x7a036f08d5eb9a969225b1e30525356c6a96bd3c,False,False,True,False,False,False
0x41ad68b69558da374498542ee9abda261214d9cb,False,False,False,False,False,False
0x04b14c31c9fe219a16c62686cac58b4f702ce73f,False,False,False,False,True,False
0x998bb540d6ca27a45aa03a5756fb06e47ea1d708,False,False,False,False,False,False
0x3d2ff34915a02e867dce19507d03712761a29cd1,False,False,False,False,True,False
0xa0b5ef795884009b73dd91228335c9d4d93c5f22,False,False,True,False,False,True
0x9263ed41912328da0173810085b4bde57b254fff,False,False,False,False,True,False
0xf244ef8a295cd457226dd1545d5a3e770a7dcd19,False,False,False,False,False,True
0x731234b7d125c611bbb7bfc22cb5c83aba3de21b,False,False,False,True,False,False
0x2b48b0e10855e23a9b9c046510c54c6edd4b7635,False,True,False,False,False,True
0x4b546086173719e999b1a0636fe2d99f0ee42973,False,False,False,False,False,False
0xe3ef0f26667d48acad570a2394eda456d849bd09,False,False,False,False,True,False
0xfe3101486b4f06fe9a5d210ff0294f6d4ec706cf,False,False,True,False,True,False
0x58abfc26a8a922e2215700a773280bf0a9251f79,False,False,False,False,False,False
0x1fce1c926f62f04c9467091cf51713aa3c4ed9dc,False,False,False,False,False,False
0x6a8c5a3d0a36f23240fcd3f0e53554a1ffee234d,False,False,False,False,False,False
0xb6df500684f889be387f27950f196fdd7b922393,False,False,False,False,False,False
0xe106399b1bed4e3a2dd3b2388b3227bf92043d00,False,False,False,False,True,False
0x141f1a92f0b205d28014a24261d512dabebcc0af,False,True,False,False,False,True
0x881c295b93c5eceb9f36f58cec69807815b528c6,False,True,False,False,False,True
0xd2c0ee36a494384cf8cd3abe39376cc9df8508cd,True,False,False,False,False,True
0x5842df62d0328c8bf8d2466417d98e355aaca74e,False,True,False,False,False,True
0x3d212ea8cb9b5795a374956cdb193eee7802c37e,False,False,True,False,False,True
0x6a53eaf28043f8bf5b95e14e7442a12cea4d5b32,False,False,False,True,True,False
0x9d32002646417947d33a39e8b02236a280f76af5,False,False,False,False,True,False
0x3adca84b70b053ae553294593f174db43675cd08,False,False,False,False,True,False
0x61329fbc46d1a65ac92b80a0e5efb5b0434661c1,False,False,False,False,False,False
0xb4011f42a562e2aed139a37d272a7af17727abec,False,False,False,False,False,False
0x91ba7a7470bc992d08b136c3d79b156c2b8d9f4f,False,False,False,False,False,False
0xaa676ee5e8ba64a09629ea645d4013e0b4033681,False,False,False,False,False,False
0x6eba23a90fd0ce5ef120bbe249a96038b2be5e29,False,False,False,False,False,False
0x884fa490bbdc9c0e548cd1f19283a677daf5e21a,False,False,False,True,False,False
0x3e83d37fa1cb70c0edd27a3ca30080de47d381ab,False,False,False,False,False,False
0xab7f12a452f44ff040ff25b0ad66a1d784438d70,False,False,False,False,False,False
0x39f66185aa1238b8116439bded4b2578bcd88d96,False,False,False,False,False,False
0xbb1382362a64e779c94c769dd9af47247484b85b,False,False,False,False,False,False
0x73c452b7ceb224f91955baa97a1c3f3c2dfffbf1,False,False,False,False,False,False
0x6b80bbebc52d0b1fa4c349bf45a68aa89cbee75e,False,False,False,False,False,False
0xda3559c0d65ce01aa92e17b3c74bb6916e5e6471,False,False,False,False,True,False
0xf63eaf17d19af49f8b684452253a29626d6b56a6,True,False,False,False,False,False
0x3c77824b4eba68e6d7217a414df043e7cc8bd244,False,False,False,False,False,False
0x5b01f386055536e2d7a2190061c499149dd62dfa,False,False,False,False,False,False
0x7ddaef7dbbc0d14c26947e5dffaa814166cfaaf9,False,False,False,False,False,False
0x7ca26f2b89fc6b263b0de2367f930575bdba0664,False,False,False,False,False,True
0x126799e70341c54203d241c92c1f511dbe75aded,False,False,False,True,False,False
0x4ce62175953002599ee88edfc0e4dde03d8acd8f,False,False,True,True,True,True
0x724f7f4ed7f24669267c0e38c8db4f93a07e2179,False,False,False,False,True,False
0x46339ada661ab9c107c375a893c8206ace4381d3,False,False,False,False,False,False
0x0e10ff9f26b2a59475f3d35fefe42de24f8e3aa1,False,True,False,False,False,False
0xa57e6d3b29e754700ccb750cc245e973f6af5e1a,False,False,False,False,False,False
0x01d28329619796bae733e849696f80a764422700,False,False,True,False,False,True
0x29cb35d483ff8e3517c06533130e6edff1ce3088,False,False,False,False,True,False
0x6c5102bd92724133af76f66da54b47f57706a0d8,False,False,False,False,True,False
0x60f795bf1529f483014066cce8332dc76ddf343a,False,False,False,True,True,False
0x68ee6cf06411baa6a2d0772fa7468af6ad3c7a24,False,False,False,False,True,False
0x1fa8b177dc1a9aa12f52cc15db4a514e12194e21,False,False,False,False,False,True
0x1a3decd28f1ccc5e031c02790d8635898d985381,False,False,False,False,False,False
0x00eb84e7ca4ad6dbbef240056bc904003029a4cd,False,False,False,False,False,False
0xcd6aef9ec6b7717d75371af829ba16dbb83d2ac7,False,True,False,False,False,True
0x1abf6f2f0255575fabfc2af9ca721c8b4f6c3d1e,False,False,False,True,True,False
0x999e3102682c769a3fbd9faf64370c15eccdd007,False,False,True,False,False,False
0x4b8e1ad58657f8b4b036ad12afbcef54d24ac9ba,False,False,False,False,False,False
0x81a608cab187e7a66c83891982967b070bd6607e,False,True,False,False,False,True
0x062a128cd0cce6fa37f4603cdd71f5034a623796,False,False,False,False,False,False
0xc95e8956dfb8de6c03aac4f4ed48ea319dff71b0,False,False,False,False,False,False
0x00bedfe332e4b3b3c0c622739f6153752f2f7483,False,False,False,False,True,False
0x3a7845fa2296563eda952f1647c94b2ebe7e6794,False,False,False,False,True,False
0xb30ad10f93c0899bb77c6ed5d8df4253fccc25e9,False,False,False,False,False,False
0x6b06f4130f73c2f84259087d9279e6e763d3c531,False,False,False,False,True,False
0xd17717b79d3a9f68ba15e8735e540a33145c8df8,False,True,True,True,True,True
0xedf7d7c3ed1b5731d79f795720acd94380d5f2e2,False,False,False,True,False,False
0x8960ddbab320f116b42ec03d3a47775d3364f039,False,False,True,False,False,True
0x62048efe1633616578af2b6b286f0746de014f05,False,True,False,False,False,True
0x170a79d72cc93c28836ac3cac225be2daf486188,False,False,False,False,False,False
0x2a115a0d6cff9e668adbc71342180d74dc5c76c1,False,False,False,False,False,False
0x9c23511bd6cac164b48cb2ce0b22fa2bdc83e874,False,False,False,False,True,False
0xce5e20d040afbf9072d5b9e901ce825117ea21cd,False,False,False,False,False,True
0xa21ce521bbea74a52fd5a7971ba1a4c3647ca0f2,False,False,False,False,False,False
0x960fb35f82ca7ef1c1edc64d897b17fa4f1adb23,False,False,False,False,False,False
0x50b6687b9c9206c443c9da3deba50e7dbc0ae49b,False,False,False,True,False,False
0xdf6165433653a556699d69fb6293c31d08742cf1,False,False,False,False,True,False
0x5719251efb7923249f25083d6ebd9966c4f86daf,False,False,False,False,False,False
0x42155a79de994d546aa9b205094c53c75a29ed16,False,True,False,False,False,True
0xee2ba6328954bc0376fb35b081f3ae43ce2c2971,False,True,False,True,False,True
0x8e2a84d6ade1e7fffee039a35ef5f19f13057152,False,False,False,False,False,False
0xde5226d5c8d6f43f7d2e94c58447e7c69648a751,False,True,False,False,False,True
0x98003dd5a4afb1910e5399bdec5634e5d9877def,False,False,False,False,False,False
0x62abe91c6b411d689ea472df7be6db885cb6b7e9,False,False,False,True,False,False
0x737f1b3ac0ef3cc087c28d13f4df414587cce52e,False,False,False,False,False,False
0x0a23a21fe11a82a982b3ed04f9b89205cfd55d03,False,False,False,False,False,False
0x3e15c9eac04cbe4a191c6696982a29b62126039e,False,False,False,True,False,False
0x27054b13b1b798b345b591a4d22e6562d47ea75a,False,False,False,False,False,False
0x13e90d970a75a0ea7ae38b1292b7b74a98e82884,False,False,False,False,False,False
0x3bf95298c90923b60200cf6d55520e47096aed34,False,False,False,False,True,False
0xa7d83cfd7e3606fa92471ee3531800e14eafd3ec,False,True,False,False,False,True
0x2308fb65e2588814ee18706693d7570450fd9c12,False,False,False,False,False,False
0x5df67137e240e9e4ea6251b1ae1d9f653b140f32,False,False,False,False,False,False
0xb65991851bfa3d6257808c28654fffbf5a3d7573,False,False,False,False,False,True
0x9252135800145871ccc5892586964731d5d57155,False,False,False,False,False,True
0xe68c7ddad85b34709ad4e785c20515d075f40718,False,False,False,False,False,False
0x6a5673aa850caa5cd205ad0c19b278aa5d733b69,False,True,False,False,False,True
0xab75353098f869fe5f84272c061eb5a92e775dce,False,True,False,False,False,True
0xbb2d409ca339fb9999896f9e6afd5d15044bf40a,False,False,False,False,False,False
0x7333f8cab597e541a5fd454a86a28fa764f6d8e5,False,False,False,True,True,False
0x96733b029b5c43b5edbb0de24819c8904fb00831,False,False,False,False,False,False
0xddb5e48b20573a3e027e76c06733dd7e92eaa213,False,False,False,False,True,False
0x5832784d51ea89c8323e3a84f9fc2975f46cd767,False,False,False,False,False,False
0x0d1c3c05c37d7ac9fb5c9c6ccbf3bf91728b4bce,False,False,False,False,False,False
0xe7f06e64e0d04c6cfedf7e9079d56d0fb7200a2e,False,False,False,False,False,True
0xa962af46a36985e265a6f32f81dc9ff4bc6a1a20,False,True,False,False,False,True
0xa95ee8f022d7aae1871a80668ae4a736ac32ee5c,True,False,False,False,True,True
0x2fe34225dcc602d0f2fcf3517348b19fb97e92dc,False,False,True,False,False,False
0x891eb613e9f27056811e3da98eb2c70177e0733a,False,False,False,False,False,False
0x02b2101903eb6a51518e63e84b785180859fda9d,False,False,False,False,False,True
0x154f43fa70bcde24e24a33d9a29ab0b1a61df525,False,False,False,False,False,False
0x6470b47903a9a6cc0d1f3bcac60a72548b77be6e,False,True,False,False,False,True
0x8ce9411df545d6b51a9bc52a89e0f6d1b54a06dd,False,False,False,True,True,False
0x27e106cd36475767e15a2247515ac9a7ed569df0,False,False,False,True,True,False
0x64933267946d1a578da3d74f1f6cf5bf14164c40,False,False,False,False,False,False
0x7807499d7076d1b4bc84669915efedc8c7a31396,False,False,False,False,False,False
0xcf97fcc527691e39650499320877ad066ae37419,False,False,False,False,False,False
0x29b77fa51f36991f99bbeb702471b7227510d05a,False,False,False,False,False,False
0x6e165abdfb9e6d67eec44c52ebab4e5cfed9df4e,False,False,False,False,True,False
0xa9ff0ca16b75490a188d83989e328dd67ab37f2a,False,False,False,False,False,False
0x0be4da7701ffb8467c7445503312b2e13d90686e,False,False,False,True,True,False
0xda0af93134b0e1325fda263326bb6202f82cfb94,False,False,False,True,True,False
0x6fc8453e75f0f96b64afc625571b6ea6d9917fa8,False,True,False,False,False,True
0x26d44a724303b2d49aef00355d6be0a7b530b19f,False,False,False,False,False,True
0x7c52209718662dde9e18690e5ce435aa81502edd,True,False,False,False,False,False
0xc636277b8250e62632467b7db19ed9111e25eb99,False,False,False,True,False,True
0xd7370c51f24f7b85dd324fc61ea881d1c70bf88c,False,False,False,False,False,True
0xb5f915aa7cb54ba25033720d1789389a6df7691f,False,True,False,False,False,True
0x0350e3f8bd8109d92fdc5c5a5cf5a9416b765836,False,False,False,False,False,False
0x1633ba6f35cdc28e6d4326ca8f3997dfb7766a5a,False,False,False,False,False,False
0xbb767d17018d1d014a4a6c21634c5460f2ef7583,True,False,False,False,False,False
0x3262de64ee5fa9b42ff95405e757db1d0b7c3ebd,False,False,False,True,True,True
0x3da62e9f68ee89fe8cedf8719755c679e596829c,False,False,False,False,False,False
0xa0605c57d1881d1baafdd01755e0e51d1176e10f,False,False,False,False,False,False
0x76bf2871b5c53fcc4a5f9f573f39f26e03b0c905,False,False,True,False,False,False
0x960845b9ccce1b6cf283bb86868162aa7990c812,False,False,False,False,False,False
0xbacdff7c8ee65de4778b99b90bd011f0d814aa8e,False,False,False,False,True,False
0xb294dbb2db5ab04fd32c66c33ef808637f62e9a1,False,False,False,False,True,False
0x1bb5ddcb02d98d30c2a42e018b99f96651e676eb,False,False,False,False,False,False
0x464d995627d30318ac0420909bb4a008ea979d41,False,False,False,False,False,True
0x0c0a31a65dfeda93e07dab311f93483ce869bc5b,False,False,False,True,True,False
0x2b6e872274e61c2f6e957c3dc8ec35b5dd14e4ac,False,False,True,False,True,True
0x64a748293ca6f7a4d75ec67917aeae1526388698,False,False,False,False,False,True
0x52c6d6abc939a2e258a0fe95f8101bce75ff5a11,False,True,False,False,False,True
0x65ec57b780866e4321a5b840d7917cf4fe08fafc,False,False,False,True,False,False
0x9c234b6241e6aa7894a65a0507da94331ac8e11c,False,False,False,True,True,False
0xbfa32560d4b5ac57d686ce664665361adfe4cb7c,False,True,False,False,False,True
0x9c11c517c28305e56bf7922a5fcd3d74ec085b94,False,False,False,False,False,False
0xfa143fa436f953e2fc63b375e5e7ed32ce8b319a,False,False,False,False,False,False
0xc7e9ddd5358e08417b1c88ed6f1a73149beeaa32,False,True,True,False,True,False
0xacfc2bf9cc8cd5e70203eb723e33c472d0bc4290,False,False,False,False,False,False
0xcb6da89e414e028efbffe480078f02e334a023e3,False,False,False,False,False,False
0xce2b15739c5ffbec7526b6276282fca498b6e270,False,False,False,False,False,False
0x56a0642291991b87ac8d2c82d0a078de92e3b5aa,False,True,False,False,False,False
0x9b3268b59bc03ee8e0143800b168a663139d6174,False,False,False,False,False,False
0x98b17ece3aa624a275b487a10657aafd0cce2c10,False,True,False,False,False,True
0xcfe4e2ed2f9a9523767689cf0d75b773e74662f2,False,False,False,False,False,False
0x87e8c81194edbe6525ca6db174a402cf9590c060,False,True,True,False,True,True
0xeedae2e0f920039036317a9a6addc2f25face937,False,False,False,False,False,False
0xe1cb02eb88cfc5fc6120d11f73f798e363ed3397,False,False,False,False,False,True
0x30875a8dc95fc5cda463d8ea4660d0136cf4adc1,False,False,True,False,False,False
0x9cbb35c205a0a27c159535f0060cb163ebe8a8bd,False,False,False,False,False,False
0xf36cec082bed1d418c6dff58617f1770ea8b91a4,False,False,False,False,False,False
0x550492db103151add69a79c6550b311b617c2f2f,False,False,False,False,True,False
0xa41ee3d968e640eaac5ffb1d10aea1930a10182c,False,True,False,False,False,True
0xe7d8d05f8328ea5b8fba5a77d4e4172487264bda,False,False,False,False,False,False
0x9425503158208603dff6fcd82de4dee425290ba1,False,False,False,False,False,False
0x24bb301de177e33131709d2daf0280dfae2d8f62,False,False,False,False,False,False
0xde8cb3d083cecfd839c9318cb493a91c67fb8033,False,False,False,False,False,True
0x6276e4feadd395a950a42b66fae114effc8ba8d9,False,False,False,False,False,True
0x2a2cfeb191ac3e54d1e56ed0d676b68554657c5f,False,False,False,False,False,False
0x9ef38385f5b6db956e9cc379b9878e2a0201ff00,False,False,False,False,False,False
0x703967db0f05c140d77a8d1c02d52435c6eebe20,False,False,False,False,True,False
0xcd3ffb25b68ff530c8a9b24597aaeacbf3ff4854,False,False,False,False,True,False
0xb7267b3e056052b97994e21041c8d47ebeebb6e2,False,False,False,False,False,False
0xcb4baad25d306508af8a2bbb0836fa407cca127b,False,False,False,False,False,False
0x6e9edc390878b3cd1b651984cd4b96aa2b62232c,False,False,False,False,False,False
0x804d21c5c9bb06ad7381da7ab58d0e3085337504,False,True,False,False,False,True
0x9b0090af3e89e8a427df07f613d5ddb0c8ca8752,False,True,False,False,True,False
0x67fdd9d08ab7aeb9f42029c2a6a7a5d2914c7c44,False,False,False,False,False,False
0x1ff4cd02732aa28ab01a03bca0dfb203c667a1c3,False,False,False,False,False,False
0xfec2583f80ef0889e08ef4eef6daed7cb29e4542,False,False,False,False,False,False
0xa296fa66f31a52ba715b4f09003565f065b37701,False,False,False,False,False,False
0x903625318d13a3529fb4309fd57dd8d105fcd39c,False,True,False,False,True,True
0x9b8c435196c8398ff021f375535cf04e3459b15c,False,False,False,False,False,False
0x310b5320b60593a85eb312d7c636eb8c459c4d33,False,False,False,False,True,False
0x25ca016d5f173b6877865a207d367ce9dd66a4e0,False,True,False,False,False,True
0x367612336a24aef6eeda3421f47c4dddc6b55094,False,False,False,False,False,False
0xa92b5ebc949183decb38c69597cb5867d044b17e,False,False,False,False,False,False
0x0340868738ec319e4f22743faf7a774ffe590823,False,False,False,True,True,False
0x296a9202df66324cf92e1b12a54725f356a30519,False,False,False,False,False,False
0x3f34acf2465f3fed1144329cb4a72aa0c3015f07,False,True,False,False,False,True
0x7bc9743883a41d0eae531456e37d6b271f395f6e,False,False,False,False,False,False
0xae03583ab12ff54b424b88a3f3724ee0870ef6c3,False,False,False,False,False,False
0x596964ac32f690d34cac020545a63754251abacd,False,False,False,False,False,False
0xdbec040d03e2ef10048c3c7e7d7fc673e0433921,False,True,False,False,False,True
0xae24828053dcbcec96820fc9c241f30ab377f22c,False,False,False,False,False,False
0x0a4c239ef6410be5c38d56ce1f61b5871e35d0c7,False,False,False,False,False,False
0x241625648ffa2384a14a7e6cd153d9fbb9e05260,False,False,False,False,False,False
0x86b23a35e3fc04b93b8b21a95bd1ebb03be7929a,False,False,False,False,True,False
0x8851db785ed637ab8f6fcdcc396cedeae2a204e0,False,False,False,True,False,True
0xdca85df55f8e8782f570a89adec1f7e0dbc53a0a,False,False,False,False,False,False
0xac94e023ac15507d74c3016cda7479a198703d61,False,False,False,False,False,True
0x8846850e483bad0fb07ce7b8cefc789bdf3dc014,False,False,False,False,True,True
0x893dae013b055065839d49b0aba06dd6f10e2359,False,True,False,False,False,False
0x668e9d6b87a40759ea54250ddbf81f4c3299c3a0,False,False,False,False,False,False
0x6ac2a6f29f7d8ab3803cf71357158662e3b5dd47,False,False,False,False,False,False
0xa91ab0ac0843b7e646986fae404f4090e1e029c8,False,True,False,False,False,True
0xf47ba3b964672be6e5c2880c0e72e48fc9798b02,False,False,False,False,False,False
0x6c2b9aeec7aa9f7779477c45be8db6686aac2688,False,False,False,True,False,False
0x7762fc71ec4c1a4f983cda5bf9497c6069b4a55e,False,False,False,False,False,True
0xd4e61b22638c9b5702a3889839dbd45966474555,False,False,False,False,True,False
0xd6d26d342f1d6837c5d174c4afd5dcc2c83ed8da,False,True,True,False,True,True
